k_carriers,window_ms,window_sec,phase_levels,phase_bits,snr_power,snr_db,snr_mode,freq_min_hz,freq_max_hz,freq_spacing_hz,cycles_at_20hz,cycles_at_40hz,fourier_resolution_hz,n_trials,fs_hz,per_carrier_accuracy,codeword_accuracy,target_accuracy
39,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.5263157894736842,40.0,80.0,0.5,500,1000.0,0.8267179487179487,0.076,0.98
40,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.5128205128205128,40.0,80.0,0.5,500,1000.0,0.9431,0.448,0.98
41,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.5,40.0,80.0,0.5,500,1000.0,0.9999024390243902,0.996,0.98
42,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.4878048780487805,40.0,80.0,0.5,500,1000.0,0.9324761904761905,0.45,0.98
43,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.47619047619047616,40.0,80.0,0.5,500,1000.0,0.8053953488372093,0.084,0.98
44,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.46511627906976744,40.0,80.0,0.5,500,1000.0,0.714590909090909,0.016,0.98
45,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.45454545454545453,40.0,80.0,0.5,500,1000.0,0.6381333333333333,0.0,0.98
46,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.4444444444444444,40.0,80.0,0.5,500,1000.0,0.5705652173913044,0.0,0.98
47,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.43478260869565216,40.0,80.0,0.5,500,1000.0,0.5314042553191489,0.0,0.98
48,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.425531914893617,40.0,80.0,0.5,500,1000.0,0.49375,0.0,0.98
49,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.4166666666666667,40.0,80.0,0.5,500,1000.0,0.47489795918367345,0.0,0.98
50,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.40816326530612246,40.0,80.0,0.5,500,1000.0,0.45112,0.0,0.98
51,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.4,40.0,80.0,0.5,500,1000.0,0.4167058823529412,0.0,0.98
52,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.39215686274509803,40.0,80.0,0.5,500,1000.0,0.39592307692307693,0.0,0.98
53,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.38461538461538464,40.0,80.0,0.5,500,1000.0,0.3851320754716981,0.0,0.98
54,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.37735849056603776,40.0,80.0,0.5,500,1000.0,0.3648148148148148,0.0,0.98
55,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.37037037037037035,40.0,80.0,0.5,500,1000.0,0.3553818181818182,0.0,0.98
56,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.36363636363636365,40.0,80.0,0.5,500,1000.0,0.3412142857142857,0.0,0.98
57,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.35714285714285715,40.0,80.0,0.5,500,1000.0,0.3319298245614035,0.0,0.98
58,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.3508771929824561,40.0,80.0,0.5,500,1000.0,0.3205862068965517,0.0,0.98
59,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.3448275862068966,40.0,80.0,0.5,500,1000.0,0.3131186440677966,0.0,0.98
60,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.3389830508474576,40.0,80.0,0.5,500,1000.0,0.30083333333333334,0.0,0.98
61,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.3333333333333333,40.0,80.0,0.5,500,1000.0,0.29360655737704916,0.0,0.98
62,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.32786885245901637,40.0,80.0,0.5,500,1000.0,0.2908709677419355,0.0,0.98
63,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.3225806451612903,40.0,80.0,0.5,500,1000.0,0.288031746031746,0.0,0.98
64,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.31746031746031744,40.0,80.0,0.5,500,1000.0,0.282875,0.0,0.98
65,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.3125,40.0,80.0,0.5,500,1000.0,0.27335384615384617,0.0,0.98
66,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.3076923076923077,40.0,80.0,0.5,500,1000.0,0.2676060606060606,0.0,0.98
67,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.30303030303030304,40.0,80.0,0.5,500,1000.0,0.25976119402985076,0.0,0.98
68,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.29850746268656714,40.0,80.0,0.5,500,1000.0,0.2579705882352941,0.0,0.98
69,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.29411764705882354,40.0,80.0,0.5,500,1000.0,0.2599130434782609,0.0,0.98
70,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.2898550724637681,40.0,80.0,0.5,500,1000.0,0.25134285714285715,0.0,0.98
71,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.2857142857142857,40.0,80.0,0.5,500,1000.0,0.248056338028169,0.0,0.98
72,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.28169014084507044,40.0,80.0,0.5,500,1000.0,0.24091666666666667,0.0,0.98
73,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.2777777777777778,40.0,80.0,0.5,500,1000.0,0.23794520547945205,0.0,0.98
74,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.273972602739726,40.0,80.0,0.5,500,1000.0,0.23821621621621622,0.0,0.98
75,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.2702702702702703,40.0,80.0,0.5,500,1000.0,0.238,0.0,0.98
76,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.26666666666666666,40.0,80.0,0.5,500,1000.0,0.23160526315789473,0.0,0.98
77,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.2631578947368421,40.0,80.0,0.5,500,1000.0,0.22685714285714287,0.0,0.98
78,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.2597402597402597,40.0,80.0,0.5,500,1000.0,0.23187179487179488,0.0,0.98
79,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.2564102564102564,40.0,80.0,0.5,500,1000.0,0.22529113924050634,0.0,0.98
80,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.25316455696202533,40.0,80.0,0.5,500,1000.0,0.2198,0.0,0.98
1,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,,40.0,80.0,0.5,500,1000.0,0.964,0.964,0.98
2,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,20.0,40.0,80.0,0.5,500,1000.0,0.956,0.916,0.98
3,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,10.0,40.0,80.0,0.5,500,1000.0,0.9453333333333334,0.846,0.98
4,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,6.666666666666667,40.0,80.0,0.5,500,1000.0,0.9345,0.76,0.98
5,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,5.0,40.0,80.0,0.5,500,1000.0,0.9488,0.77,0.98
6,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,4.0,40.0,80.0,0.5,500,1000.0,0.95,0.736,0.98
7,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,3.3333333333333335,40.0,80.0,0.5,500,1000.0,0.856,0.332,0.98
8,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,2.857142857142857,40.0,80.0,0.5,500,1000.0,0.84125,0.244,0.98
9,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,2.5,40.0,80.0,0.5,500,1000.0,0.95,0.628,0.98
10,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,2.2222222222222223,40.0,80.0,0.5,500,1000.0,0.7354,0.046,0.98
11,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,2.0,40.0,80.0,0.5,500,1000.0,0.9518181818181818,0.578,0.98
12,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,1.8181818181818181,40.0,80.0,0.5,500,1000.0,0.6723333333333333,0.014,0.98
13,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,1.6666666666666667,40.0,80.0,0.5,500,1000.0,0.6487692307692308,0.004,0.98
14,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,1.5384615384615385,40.0,80.0,0.5,500,1000.0,0.8341428571428572,0.13,0.98
15,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,1.4285714285714286,40.0,80.0,0.5,500,1000.0,0.7125333333333334,0.014,0.98
16,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,1.3333333333333333,40.0,80.0,0.5,500,1000.0,0.544375,0.0,0.98
17,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,1.25,40.0,80.0,0.5,500,1000.0,0.488,0.0,0.98
18,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,1.1764705882352942,40.0,80.0,0.5,500,1000.0,0.49666666666666665,0.0,0.98
19,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,1.1111111111111112,40.0,80.0,0.5,500,1000.0,0.5378947368421053,0.0,0.98
20,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,1.0526315789473684,40.0,80.0,0.5,500,1000.0,0.6597,0.0,0.98
21,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,1.0,40.0,80.0,0.5,500,1000.0,0.9527619047619048,0.362,0.98
22,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.9523809523809523,40.0,80.0,0.5,500,1000.0,0.6365454545454545,0.01,0.98
23,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.9090909090909091,40.0,80.0,0.5,500,1000.0,0.4865217391304348,0.0,0.98
24,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.8695652173913043,40.0,80.0,0.5,500,1000.0,0.40408333333333335,0.0,0.98
25,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.8333333333333334,40.0,80.0,0.5,500,1000.0,0.3696,0.0,0.98
26,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.8,40.0,80.0,0.5,500,1000.0,0.3366923076923077,0.0,0.98
27,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.7692307692307693,40.0,80.0,0.5,500,1000.0,0.31933333333333336,0.0,0.98
28,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.7407407407407407,40.0,80.0,0.5,500,1000.0,0.30642857142857144,0.0,0.98
29,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.7142857142857143,40.0,80.0,0.5,500,1000.0,0.30786206896551727,0.0,0.98
30,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.6896551724137931,40.0,80.0,0.5,500,1000.0,0.3006,0.0,0.98
31,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.6666666666666666,40.0,80.0,0.5,500,1000.0,0.2932258064516129,0.0,0.98
32,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.6451612903225806,40.0,80.0,0.5,500,1000.0,0.306,0.0,0.98
33,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.625,40.0,80.0,0.5,500,1000.0,0.30696969696969695,0.0,0.98
34,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.6060606060606061,40.0,80.0,0.5,500,1000.0,0.3266470588235294,0.0,0.98
35,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.5882352941176471,40.0,80.0,0.5,500,1000.0,0.33222857142857143,0.0,0.98
36,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.5714285714285714,40.0,80.0,0.5,500,1000.0,0.3551666666666667,0.0,0.98
37,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.5555555555555556,40.0,80.0,0.5,500,1000.0,0.3918378378378378,0.0,0.98
38,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.5405405405405406,40.0,80.0,0.5,500,1000.0,0.4407894736842105,0.0,0.98
39,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.5263157894736842,40.0,80.0,0.5,500,1000.0,0.5113333333333333,0.0,0.98
40,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.5128205128205128,40.0,80.0,0.5,500,1000.0,0.6644,0.004,0.98
41,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.5,40.0,80.0,0.5,500,1000.0,0.9511219512195122,0.142,0.98
42,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.4878048780487805,40.0,80.0,0.5,500,1000.0,0.6605238095238095,0.002,0.98
43,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.47619047619047616,40.0,80.0,0.5,500,1000.0,0.4897674418604651,0.0,0.98
44,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.46511627906976744,40.0,80.0,0.5,500,1000.0,0.40354545454545454,0.0,0.98
45,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.45454545454545453,40.0,80.0,0.5,500,1000.0,0.3578222222222222,0.0,0.98
46,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.4444444444444444,40.0,80.0,0.5,500,1000.0,0.30691304347826087,0.0,0.98
47,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.43478260869565216,40.0,80.0,0.5,500,1000.0,0.2911063829787234,0.0,0.98
48,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.425531914893617,40.0,80.0,0.5,500,1000.0,0.265875,0.0,0.98
49,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.4166666666666667,40.0,80.0,0.5,500,1000.0,0.2463265306122449,0.0,0.98
50,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.40816326530612246,40.0,80.0,0.5,500,1000.0,0.22832,0.0,0.98
51,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.4,40.0,80.0,0.5,500,1000.0,0.2236862745098039,0.0,0.98
52,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.39215686274509803,40.0,80.0,0.5,500,1000.0,0.20561538461538462,0.0,0.98
53,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.38461538461538464,40.0,80.0,0.5,500,1000.0,0.19977358490566038,0.0,0.98
54,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.37735849056603776,40.0,80.0,0.5,500,1000.0,0.18918518518518518,0.0,0.98
55,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.37037037037037035,40.0,80.0,0.5,500,1000.0,0.1741818181818182,0.0,0.98
56,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.36363636363636365,40.0,80.0,0.5,500,1000.0,0.17785714285714285,0.0,0.98
57,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.35714285714285715,40.0,80.0,0.5,500,1000.0,0.16764912280701755,0.0,0.98
58,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.3508771929824561,40.0,80.0,0.5,500,1000.0,0.16603448275862068,0.0,0.98
59,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.3448275862068966,40.0,80.0,0.5,500,1000.0,0.16132203389830507,0.0,0.98
60,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.3389830508474576,40.0,80.0,0.5,500,1000.0,0.15733333333333333,0.0,0.98
61,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.3333333333333333,40.0,80.0,0.5,500,1000.0,0.1518360655737705,0.0,0.98
62,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.32786885245901637,40.0,80.0,0.5,500,1000.0,0.1479032258064516,0.0,0.98
63,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.3225806451612903,40.0,80.0,0.5,500,1000.0,0.1463809523809524,0.0,0.98
64,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.31746031746031744,40.0,80.0,0.5,500,1000.0,0.1398125,0.0,0.98
65,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.3125,40.0,80.0,0.5,500,1000.0,0.14083076923076923,0.0,0.98
66,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.3076923076923077,40.0,80.0,0.5,500,1000.0,0.13736363636363635,0.0,0.98
67,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.30303030303030304,40.0,80.0,0.5,500,1000.0,0.13507462686567165,0.0,0.98
68,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.29850746268656714,40.0,80.0,0.5,500,1000.0,0.13391176470588234,0.0,0.98
69,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.29411764705882354,40.0,80.0,0.5,500,1000.0,0.12759420289855072,0.0,0.98
70,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.2898550724637681,40.0,80.0,0.5,500,1000.0,0.13002857142857144,0.0,0.98
71,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.2857142857142857,40.0,80.0,0.5,500,1000.0,0.12549295774647887,0.0,0.98
72,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.28169014084507044,40.0,80.0,0.5,500,1000.0,0.12102777777777778,0.0,0.98
73,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.2777777777777778,40.0,80.0,0.5,500,1000.0,0.118,0.0,0.98
74,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.273972602739726,40.0,80.0,0.5,500,1000.0,0.12097297297297298,0.0,0.98
75,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.2702702702702703,40.0,80.0,0.5,500,1000.0,0.11978666666666667,0.0,0.98
76,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.26666666666666666,40.0,80.0,0.5,500,1000.0,0.11844736842105263,0.0,0.98
77,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.2631578947368421,40.0,80.0,0.5,500,1000.0,0.11561038961038961,0.0,0.98
78,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.2597402597402597,40.0,80.0,0.5,500,1000.0,0.1127948717948718,0.0,0.98
79,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.2564102564102564,40.0,80.0,0.5,500,1000.0,0.11427848101265822,0.0,0.98
80,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.25316455696202533,40.0,80.0,0.5,500,1000.0,0.110825,0.0,0.98
1,2000,2.0,64,6.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,,40.0,80.0,0.5,500,1000.0,0.652,0.652,0.98
2,2000,2.0,64,6.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,20.0,40.0,80.0,0.5,500,1000.0,0.67,0.438,0.98
3,2000,2.0,64,6.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,10.0,40.0,80.0,0.5,500,1000.0,0.678,0.308,0.98
4,2000,2.0,64,6.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,6.666666666666667,40.0,80.0,0.5,500,1000.0,0.6265,0.144,0.98
5,2000,2.0,64,6.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,5.0,40.0,80.0,0.5,500,1000.0,0.678,0.138,0.98
6,2000,2.0,64,6.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,4.0,40.0,80.0,0.5,500,1000.0,0.6773333333333333,0.088,0.98
7,2000,2.0,64,6.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,3.3333333333333335,40.0,80.0,0.5,500,1000.0,0.5482857142857143,0.014,0.98
8,2000,2.0,64,6.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,2.857142857142857,40.0,80.0,0.5,500,1000.0,0.50825,0.012,0.98
9,2000,2.0,64,6.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,2.5,40.0,80.0,0.5,500,1000.0,0.6624444444444444,0.032,0.98
10,2000,2.0,64,6.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,2.2222222222222223,40.0,80.0,0.5,500,1000.0,0.42,0.0,0.98
11,2000,2.0,64,6.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,2.0,40.0,80.0,0.5,500,1000.0,0.6809090909090909,0.012,0.98
12,2000,2.0,64,6.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,1.8181818181818181,40.0,80.0,0.5,500,1000.0,0.37916666666666665,0.0,0.98
13,2000,2.0,64,6.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,1.6666666666666667,40.0,80.0,0.5,500,1000.0,0.34692307692307695,0.0,0.98
14,2000,2.0,64,6.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,1.5384615384615385,40.0,80.0,0.5,500,1000.0,0.5201428571428571,0.004,0.98
15,2000,2.0,64,6.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,1.4285714285714286,40.0,80.0,0.5,500,1000.0,0.3954666666666667,0.0,0.98
16,2000,2.0,64,6.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,1.3333333333333333,40.0,80.0,0.5,500,1000.0,0.28875,0.0,0.98
17,2000,2.0,64,6.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,1.25,40.0,80.0,0.5,500,1000.0,0.25929411764705884,0.0,0.98
18,2000,2.0,64,6.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,1.1764705882352942,40.0,80.0,0.5,500,1000.0,0.25,0.0,0.98
19,2000,2.0,64,6.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,1.1111111111111112,40.0,80.0,0.5,500,1000.0,0.2830526315789474,0.0,0.98
20,2000,2.0,64,6.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,1.0526315789473684,40.0,80.0,0.5,500,1000.0,0.353,0.0,0.98
21,2000,2.0,64,6.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,1.0,40.0,80.0,0.5,500,1000.0,0.6793333333333333,0.0,0.98
22,2000,2.0,64,6.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.9523809523809523,40.0,80.0,0.5,500,1000.0,0.3461818181818182,0.0,0.98
23,2000,2.0,64,6.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.9090909090909091,40.0,80.0,0.5,500,1000.0,0.2562608695652174,0.0,0.98
24,2000,2.0,64,6.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.8695652173913043,40.0,80.0,0.5,500,1000.0,0.21358333333333332,0.0,0.98
25,2000,2.0,64,6.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.8333333333333334,40.0,80.0,0.5,500,1000.0,0.19616,0.0,0.98
26,2000,2.0,64,6.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.8,40.0,80.0,0.5,500,1000.0,0.17446153846153847,0.0,0.98
27,2000,2.0,64,6.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.7692307692307693,40.0,80.0,0.5,500,1000.0,0.16844444444444445,0.0,0.98
28,2000,2.0,64,6.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.7407407407407407,40.0,80.0,0.5,500,1000.0,0.15528571428571428,0.0,0.98
29,2000,2.0,64,6.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.7142857142857143,40.0,80.0,0.5,500,1000.0,0.1556551724137931,0.0,0.98
30,2000,2.0,64,6.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.6896551724137931,40.0,80.0,0.5,500,1000.0,0.15166666666666667,0.0,0.98
31,2000,2.0,64,6.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.6666666666666666,40.0,80.0,0.5,500,1000.0,0.15135483870967742,0.0,0.98
32,2000,2.0,64,6.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.6451612903225806,40.0,80.0,0.5,500,1000.0,0.15275,0.0,0.98
33,2000,2.0,64,6.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.625,40.0,80.0,0.5,500,1000.0,0.15412121212121213,0.0,0.98
34,2000,2.0,64,6.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.6060606060606061,40.0,80.0,0.5,500,1000.0,0.16405882352941176,0.0,0.98
35,2000,2.0,64,6.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.5882352941176471,40.0,80.0,0.5,500,1000.0,0.17297142857142858,0.0,0.98
