k_carriers,window_ms,window_sec,phase_levels,phase_bits,snr_power,snr_db,snr_mode,noise_spectrum,f_ref_hz,freq_min_hz,freq_max_hz,freq_spacing_hz,cycles_at_20hz,cycles_at_40hz,fourier_resolution_hz,n_trials,fs_hz,per_carrier_accuracy,codeword_accuracy
20,100,0.1,4,2.0,0.03,-15.228787452803376,per_carrier_power,white,28.284271247461902,20.0,40.0,1.0526315789473684,2.0,4.0,10.0,2500,1000.0,0.41514,0.0
21,100,0.1,4,2.0,0.03,-15.228787452803376,per_carrier_power,white,28.284271247461902,20.0,40.0,1.0,2.0,4.0,10.0,2500,1000.0,0.41055238095238095,0.0
22,100,0.1,4,2.0,0.03,-15.228787452803376,per_carrier_power,white,28.284271247461902,20.0,40.0,0.9523809523809523,2.0,4.0,10.0,2500,1000.0,0.40605454545454545,0.0
23,100,0.1,4,2.0,0.03,-15.228787452803376,per_carrier_power,white,28.284271247461902,20.0,40.0,0.9090909090909091,2.0,4.0,10.0,2500,1000.0,0.40603478260869563,0.0
24,100,0.1,4,2.0,0.03,-15.228787452803376,per_carrier_power,white,28.284271247461902,20.0,40.0,0.8695652173913043,2.0,4.0,10.0,2500,1000.0,0.39631666666666665,0.0
25,100,0.1,4,2.0,0.03,-15.228787452803376,per_carrier_power,white,28.284271247461902,20.0,40.0,0.8333333333333334,2.0,4.0,10.0,2500,1000.0,0.393088,0.0
26,100,0.1,4,2.0,0.03,-15.228787452803376,per_carrier_power,white,28.284271247461902,20.0,40.0,0.8,2.0,4.0,10.0,2500,1000.0,0.3913076923076923,0.0
27,100,0.1,4,2.0,0.03,-15.228787452803376,per_carrier_power,white,28.284271247461902,20.0,40.0,0.7692307692307693,2.0,4.0,10.0,2500,1000.0,0.3913333333333333,0.0
28,100,0.1,4,2.0,0.03,-15.228787452803376,per_carrier_power,white,28.284271247461902,20.0,40.0,0.7407407407407407,2.0,4.0,10.0,2500,1000.0,0.3847857142857143,0.0
29,100,0.1,4,2.0,0.03,-15.228787452803376,per_carrier_power,white,28.284271247461902,20.0,40.0,0.7142857142857143,2.0,4.0,10.0,2500,1000.0,0.38264827586206895,0.0
30,100,0.1,4,2.0,0.03,-15.228787452803376,per_carrier_power,white,28.284271247461902,20.0,40.0,0.6896551724137931,2.0,4.0,10.0,2500,1000.0,0.37888,0.0
1,100,0.1,4,2.0,0.05,-13.010299956639813,per_carrier_power,white,28.284271247461902,20.0,40.0,,2.0,4.0,10.0,2500,1000.0,0.8892,0.8892
2,100,0.1,4,2.0,0.05,-13.010299956639813,per_carrier_power,white,28.284271247461902,20.0,40.0,20.0,2.0,4.0,10.0,2500,1000.0,0.8896,0.79
3,100,0.1,4,2.0,0.05,-13.010299956639813,per_carrier_power,white,28.284271247461902,20.0,40.0,10.0,2.0,4.0,10.0,2500,1000.0,0.892,0.7116
4,100,0.1,4,2.0,0.05,-13.010299956639813,per_carrier_power,white,28.284271247461902,20.0,40.0,6.666666666666667,2.0,4.0,10.0,2500,1000.0,0.7789,0.3972
5,100,0.1,4,2.0,0.05,-13.010299956639813,per_carrier_power,white,28.284271247461902,20.0,40.0,5.0,2.0,4.0,10.0,2500,1000.0,0.67328,0.1432
6,100,0.1,4,2.0,0.05,-13.010299956639813,per_carrier_power,white,28.284271247461902,20.0,40.0,4.0,2.0,4.0,10.0,2500,1000.0,0.6154,0.0532
7,100,0.1,4,2.0,0.05,-13.010299956639813,per_carrier_power,white,28.284271247461902,20.0,40.0,3.3333333333333335,2.0,4.0,10.0,2500,1000.0,0.5761714285714286,0.0188
8,100,0.1,4,2.0,0.05,-13.010299956639813,per_carrier_power,white,28.284271247461902,20.0,40.0,2.857142857142857,2.0,4.0,10.0,2500,1000.0,0.55005,0.0056
9,100,0.1,4,2.0,0.05,-13.010299956639813,per_carrier_power,white,28.284271247461902,20.0,40.0,2.5,2.0,4.0,10.0,2500,1000.0,0.5274666666666666,0.002
10,100,0.1,4,2.0,0.05,-13.010299956639813,per_carrier_power,white,28.284271247461902,20.0,40.0,2.2222222222222223,2.0,4.0,10.0,2500,1000.0,0.50516,0.0
11,100,0.1,4,2.0,0.05,-13.010299956639813,per_carrier_power,white,28.284271247461902,20.0,40.0,2.0,2.0,4.0,10.0,2500,1000.0,0.4942909090909091,0.0
12,100,0.1,4,2.0,0.05,-13.010299956639813,per_carrier_power,white,28.284271247461902,20.0,40.0,1.8181818181818181,2.0,4.0,10.0,2500,1000.0,0.4760333333333333,0.0
13,100,0.1,4,2.0,0.05,-13.010299956639813,per_carrier_power,white,28.284271247461902,20.0,40.0,1.6666666666666667,2.0,4.0,10.0,2500,1000.0,0.4665846153846154,0.0
14,100,0.1,4,2.0,0.05,-13.010299956639813,per_carrier_power,white,28.284271247461902,20.0,40.0,1.5384615384615385,2.0,4.0,10.0,2500,1000.0,0.458,0.0
15,100,0.1,4,2.0,0.05,-13.010299956639813,per_carrier_power,white,28.284271247461902,20.0,40.0,1.4285714285714286,2.0,4.0,10.0,2500,1000.0,0.4412,0.0
16,100,0.1,4,2.0,0.05,-13.010299956639813,per_carrier_power,white,28.284271247461902,20.0,40.0,1.3333333333333333,2.0,4.0,10.0,2500,1000.0,0.441075,0.0
17,100,0.1,4,2.0,0.05,-13.010299956639813,per_carrier_power,white,28.284271247461902,20.0,40.0,1.25,2.0,4.0,10.0,2500,1000.0,0.4339294117647059,0.0
18,100,0.1,4,2.0,0.05,-13.010299956639813,per_carrier_power,white,28.284271247461902,20.0,40.0,1.1764705882352942,2.0,4.0,10.0,2500,1000.0,0.4228222222222222,0.0
19,100,0.1,4,2.0,0.05,-13.010299956639813,per_carrier_power,white,28.284271247461902,20.0,40.0,1.1111111111111112,2.0,4.0,10.0,2500,1000.0,0.4236,0.0
20,100,0.1,4,2.0,0.05,-13.010299956639813,per_carrier_power,white,28.284271247461902,20.0,40.0,1.0526315789473684,2.0,4.0,10.0,2500,1000.0,0.416,0.0
21,100,0.1,4,2.0,0.05,-13.010299956639813,per_carrier_power,white,28.284271247461902,20.0,40.0,1.0,2.0,4.0,10.0,2500,1000.0,0.4143428571428571,0.0
22,100,0.1,4,2.0,0.05,-13.010299956639813,per_carrier_power,white,28.284271247461902,20.0,40.0,0.9523809523809523,2.0,4.0,10.0,2500,1000.0,0.4060909090909091,0.0
23,100,0.1,4,2.0,0.05,-13.010299956639813,per_carrier_power,white,28.284271247461902,20.0,40.0,0.9090909090909091,2.0,4.0,10.0,2500,1000.0,0.40469565217391307,0.0
24,100,0.1,4,2.0,0.05,-13.010299956639813,per_carrier_power,white,28.284271247461902,20.0,40.0,0.8695652173913043,2.0,4.0,10.0,2500,1000.0,0.40103333333333335,0.0
25,100,0.1,4,2.0,0.05,-13.010299956639813,per_carrier_power,white,28.284271247461902,20.0,40.0,0.8333333333333334,2.0,4.0,10.0,2500,1000.0,0.397824,0.0
26,100,0.1,4,2.0,0.05,-13.010299956639813,per_carrier_power,white,28.284271247461902,20.0,40.0,0.8,2.0,4.0,10.0,2500,1000.0,0.39232307692307694,0.0
27,100,0.1,4,2.0,0.05,-13.010299956639813,per_carrier_power,white,28.284271247461902,20.0,40.0,0.7692307692307693,2.0,4.0,10.0,2500,1000.0,0.3914222222222222,0.0
28,100,0.1,4,2.0,0.05,-13.010299956639813,per_carrier_power,white,28.284271247461902,20.0,40.0,0.7407407407407407,2.0,4.0,10.0,2500,1000.0,0.389,0.0
29,100,0.1,4,2.0,0.05,-13.010299956639813,per_carrier_power,white,28.284271247461902,20.0,40.0,0.7142857142857143,2.0,4.0,10.0,2500,1000.0,0.38282758620689655,0.0
30,100,0.1,4,2.0,0.05,-13.010299956639813,per_carrier_power,white,28.284271247461902,20.0,40.0,0.6896551724137931,2.0,4.0,10.0,2500,1000.0,0.38356,0.0
1,100,0.1,4,2.0,0.1,-10.0,per_carrier_power,white,28.284271247461902,20.0,40.0,,2.0,4.0,10.0,2500,1000.0,0.974,0.974
2,100,0.1,4,2.0,0.1,-10.0,per_carrier_power,white,28.284271247461902,20.0,40.0,20.0,2.0,4.0,10.0,2500,1000.0,0.9736,0.948
3,100,0.1,4,2.0,0.1,-10.0,per_carrier_power,white,28.284271247461902,20.0,40.0,10.0,2.0,4.0,10.0,2500,1000.0,0.9728,0.9224
4,100,0.1,4,2.0,0.1,-10.0,per_carrier_power,white,28.284271247461902,20.0,40.0,6.666666666666667,2.0,4.0,10.0,2500,1000.0,0.8448,0.5504
5,100,0.1,4,2.0,0.1,-10.0,per_carrier_power,white,28.284271247461902,20.0,40.0,5.0,2.0,4.0,10.0,2500,1000.0,0.70664,0.2
6,100,0.1,4,2.0,0.1,-10.0,per_carrier_power,white,28.284271247461902,20.0,40.0,4.0,2.0,4.0,10.0,2500,1000.0,0.6364666666666666,0.07
7,100,0.1,4,2.0,0.1,-10.0,per_carrier_power,white,28.284271247461902,20.0,40.0,3.3333333333333335,2.0,4.0,10.0,2500,1000.0,0.5896571428571429,0.0232
8,100,0.1,4,2.0,0.1,-10.0,per_carrier_power,white,28.284271247461902,20.0,40.0,2.857142857142857,2.0,4.0,10.0,2500,1000.0,0.5626,0.008
9,100,0.1,4,2.0,0.1,-10.0,per_carrier_power,white,28.284271247461902,20.0,40.0,2.5,2.0,4.0,10.0,2500,1000.0,0.5399555555555555,0.0028
10,100,0.1,4,2.0,0.1,-10.0,per_carrier_power,white,28.284271247461902,20.0,40.0,2.2222222222222223,2.0,4.0,10.0,2500,1000.0,0.51372,0.0016
11,100,0.1,4,2.0,0.1,-10.0,per_carrier_power,white,28.284271247461902,20.0,40.0,2.0,2.0,4.0,10.0,2500,1000.0,0.49632727272727273,0.0
12,100,0.1,4,2.0,0.1,-10.0,per_carrier_power,white,28.284271247461902,20.0,40.0,1.8181818181818181,2.0,4.0,10.0,2500,1000.0,0.4844,0.0
13,100,0.1,4,2.0,0.1,-10.0,per_carrier_power,white,28.284271247461902,20.0,40.0,1.6666666666666667,2.0,4.0,10.0,2500,1000.0,0.47104615384615384,0.0
14,100,0.1,4,2.0,0.1,-10.0,per_carrier_power,white,28.284271247461902,20.0,40.0,1.5384615384615385,2.0,4.0,10.0,2500,1000.0,0.46725714285714287,0.0
15,100,0.1,4,2.0,0.1,-10.0,per_carrier_power,white,28.284271247461902,20.0,40.0,1.4285714285714286,2.0,4.0,10.0,2500,1000.0,0.45464,0.0
16,100,0.1,4,2.0,0.1,-10.0,per_carrier_power,white,28.284271247461902,20.0,40.0,1.3333333333333333,2.0,4.0,10.0,2500,1000.0,0.440925,0.0
17,100,0.1,4,2.0,0.1,-10.0,per_carrier_power,white,28.284271247461902,20.0,40.0,1.25,2.0,4.0,10.0,2500,1000.0,0.4368235294117647,0.0
18,100,0.1,4,2.0,0.1,-10.0,per_carrier_power,white,28.284271247461902,20.0,40.0,1.1764705882352942,2.0,4.0,10.0,2500,1000.0,0.4318888888888889,0.0
19,100,0.1,4,2.0,0.1,-10.0,per_carrier_power,white,28.284271247461902,20.0,40.0,1.1111111111111112,2.0,4.0,10.0,2500,1000.0,0.42370526315789475,0.0
20,100,0.1,4,2.0,0.1,-10.0,per_carrier_power,white,28.284271247461902,20.0,40.0,1.0526315789473684,2.0,4.0,10.0,2500,1000.0,0.41844,0.0
21,100,0.1,4,2.0,0.1,-10.0,per_carrier_power,white,28.284271247461902,20.0,40.0,1.0,2.0,4.0,10.0,2500,1000.0,0.4181142857142857,0.0
22,100,0.1,4,2.0,0.1,-10.0,per_carrier_power,white,28.284271247461902,20.0,40.0,0.9523809523809523,2.0,4.0,10.0,2500,1000.0,0.4096909090909091,0.0
23,100,0.1,4,2.0,0.1,-10.0,per_carrier_power,white,28.284271247461902,20.0,40.0,0.9090909090909091,2.0,4.0,10.0,2500,1000.0,0.40918260869565215,0.0
24,100,0.1,4,2.0,0.1,-10.0,per_carrier_power,white,28.284271247461902,20.0,40.0,0.8695652173913043,2.0,4.0,10.0,2500,1000.0,0.40076666666666666,0.0
25,100,0.1,4,2.0,0.1,-10.0,per_carrier_power,white,28.284271247461902,20.0,40.0,0.8333333333333334,2.0,4.0,10.0,2500,1000.0,0.398896,0.0
26,100,0.1,4,2.0,0.1,-10.0,per_carrier_power,white,28.284271247461902,20.0,40.0,0.8,2.0,4.0,10.0,2500,1000.0,0.39453846153846156,0.0
27,100,0.1,4,2.0,0.1,-10.0,per_carrier_power,white,28.284271247461902,20.0,40.0,0.7692307692307693,2.0,4.0,10.0,2500,1000.0,0.39398518518518516,0.0
28,100,0.1,4,2.0,0.1,-10.0,per_carrier_power,white,28.284271247461902,20.0,40.0,0.7407407407407407,2.0,4.0,10.0,2500,1000.0,0.3885857142857143,0.0
29,100,0.1,4,2.0,0.1,-10.0,per_carrier_power,white,28.284271247461902,20.0,40.0,0.7142857142857143,2.0,4.0,10.0,2500,1000.0,0.38551724137931037,0.0
30,100,0.1,4,2.0,0.1,-10.0,per_carrier_power,white,28.284271247461902,20.0,40.0,0.6896551724137931,2.0,4.0,10.0,2500,1000.0,0.38544,0.0
1,100,0.1,4,2.0,0.2,-6.9897000433601875,per_carrier_power,white,28.284271247461902,20.0,40.0,,2.0,4.0,10.0,2500,1000.0,0.9992,0.9992
2,100,0.1,4,2.0,0.2,-6.9897000433601875,per_carrier_power,white,28.284271247461902,20.0,40.0,20.0,2.0,4.0,10.0,2500,1000.0,0.9974,0.9948
3,100,0.1,4,2.0,0.2,-6.9897000433601875,per_carrier_power,white,28.284271247461902,20.0,40.0,10.0,2.0,4.0,10.0,2500,1000.0,0.9988,0.9964
4,100,0.1,4,2.0,0.2,-6.9897000433601875,per_carrier_power,white,28.284271247461902,20.0,40.0,6.666666666666667,2.0,4.0,10.0,2500,1000.0,0.8872,0.6804
5,100,0.1,4,2.0,0.2,-6.9897000433601875,per_carrier_power,white,28.284271247461902,20.0,40.0,5.0,2.0,4.0,10.0,2500,1000.0,0.72184,0.24
6,100,0.1,4,2.0,0.2,-6.9897000433601875,per_carrier_power,white,28.284271247461902,20.0,40.0,4.0,2.0,4.0,10.0,2500,1000.0,0.652,0.0828
7,100,0.1,4,2.0,0.2,-6.9897000433601875,per_carrier_power,white,28.284271247461902,20.0,40.0,3.3333333333333335,2.0,4.0,10.0,2500,1000.0,0.6034285714285714,0.0304
8,100,0.1,4,2.0,0.2,-6.9897000433601875,per_carrier_power,white,28.284271247461902,20.0,40.0,2.857142857142857,2.0,4.0,10.0,2500,1000.0,0.56845,0.0072
9,100,0.1,4,2.0,0.2,-6.9897000433601875,per_carrier_power,white,28.284271247461902,20.0,40.0,2.5,2.0,4.0,10.0,2500,1000.0,0.5409333333333334,0.0032
10,100,0.1,4,2.0,0.2,-6.9897000433601875,per_carrier_power,white,28.284271247461902,20.0,40.0,2.2222222222222223,2.0,4.0,10.0,2500,1000.0,0.52316,0.0
11,100,0.1,4,2.0,0.2,-6.9897000433601875,per_carrier_power,white,28.284271247461902,20.0,40.0,2.0,2.0,4.0,10.0,2500,1000.0,0.5038181818181818,0.0
12,100,0.1,4,2.0,0.2,-6.9897000433601875,per_carrier_power,white,28.284271247461902,20.0,40.0,1.8181818181818181,2.0,4.0,10.0,2500,1000.0,0.4896333333333333,0.0
13,100,0.1,4,2.0,0.2,-6.9897000433601875,per_carrier_power,white,28.284271247461902,20.0,40.0,1.6666666666666667,2.0,4.0,10.0,2500,1000.0,0.47295384615384617,0.0
14,100,0.1,4,2.0,0.2,-6.9897000433601875,per_carrier_power,white,28.284271247461902,20.0,40.0,1.5384615384615385,2.0,4.0,10.0,2500,1000.0,0.46654285714285715,0.0
15,100,0.1,4,2.0,0.2,-6.9897000433601875,per_carrier_power,white,28.284271247461902,20.0,40.0,1.4285714285714286,2.0,4.0,10.0,2500,1000.0,0.45752,0.0
16,100,0.1,4,2.0,0.2,-6.9897000433601875,per_carrier_power,white,28.284271247461902,20.0,40.0,1.3333333333333333,2.0,4.0,10.0,2500,1000.0,0.447175,0.0
17,100,0.1,4,2.0,0.2,-6.9897000433601875,per_carrier_power,white,28.284271247461902,20.0,40.0,1.25,2.0,4.0,10.0,2500,1000.0,0.44531764705882354,0.0
18,100,0.1,4,2.0,0.2,-6.9897000433601875,per_carrier_power,white,28.284271247461902,20.0,40.0,1.1764705882352942,2.0,4.0,10.0,2500,1000.0,0.43635555555555555,0.0
19,100,0.1,4,2.0,0.2,-6.9897000433601875,per_carrier_power,white,28.284271247461902,20.0,40.0,1.1111111111111112,2.0,4.0,10.0,2500,1000.0,0.42528421052631576,0.0
20,100,0.1,4,2.0,0.2,-6.9897000433601875,per_carrier_power,white,28.284271247461902,20.0,40.0,1.0526315789473684,2.0,4.0,10.0,2500,1000.0,0.4228,0.0
21,100,0.1,4,2.0,0.2,-6.9897000433601875,per_carrier_power,white,28.284271247461902,20.0,40.0,1.0,2.0,4.0,10.0,2500,1000.0,0.4193904761904762,0.0
22,100,0.1,4,2.0,0.2,-6.9897000433601875,per_carrier_power,white,28.284271247461902,20.0,40.0,0.9523809523809523,2.0,4.0,10.0,2500,1000.0,0.41154545454545455,0.0
23,100,0.1,4,2.0,0.2,-6.9897000433601875,per_carrier_power,white,28.284271247461902,20.0,40.0,0.9090909090909091,2.0,4.0,10.0,2500,1000.0,0.4029217391304348,0.0
24,100,0.1,4,2.0,0.2,-6.9897000433601875,per_carrier_power,white,28.284271247461902,20.0,40.0,0.8695652173913043,2.0,4.0,10.0,2500,1000.0,0.40391666666666665,0.0
25,100,0.1,4,2.0,0.2,-6.9897000433601875,per_carrier_power,white,28.284271247461902,20.0,40.0,0.8333333333333334,2.0,4.0,10.0,2500,1000.0,0.397312,0.0
26,100,0.1,4,2.0,0.2,-6.9897000433601875,per_carrier_power,white,28.284271247461902,20.0,40.0,0.8,2.0,4.0,10.0,2500,1000.0,0.39503076923076924,0.0
27,100,0.1,4,2.0,0.2,-6.9897000433601875,per_carrier_power,white,28.284271247461902,20.0,40.0,0.7692307692307693,2.0,4.0,10.0,2500,1000.0,0.3905777777777778,0.0
28,100,0.1,4,2.0,0.2,-6.9897000433601875,per_carrier_power,white,28.284271247461902,20.0,40.0,0.7407407407407407,2.0,4.0,10.0,2500,1000.0,0.3903142857142857,0.0
29,100,0.1,4,2.0,0.2,-6.9897000433601875,per_carrier_power,white,28.284271247461902,20.0,40.0,0.7142857142857143,2.0,4.0,10.0,2500,1000.0,0.3900689655172414,0.0
30,100,0.1,4,2.0,0.2,-6.9897000433601875,per_carrier_power,white,28.284271247461902,20.0,40.0,0.6896551724137931,2.0,4.0,10.0,2500,1000.0,0.3861466666666667,0.0
1,100,0.1,4,2.0,0.5,-3.010299956639812,per_carrier_power,white,28.284271247461902,20.0,40.0,,2.0,4.0,10.0,2500,1000.0,1.0,1.0
2,100,0.1,4,2.0,0.5,-3.010299956639812,per_carrier_power,white,28.284271247461902,20.0,40.0,20.0,2.0,4.0,10.0,2500,1000.0,1.0,1.0
3,100,0.1,4,2.0,0.5,-3.010299956639812,per_carrier_power,white,28.284271247461902,20.0,40.0,10.0,2.0,4.0,10.0,2500,1000.0,1.0,1.0
4,100,0.1,4,2.0,0.5,-3.010299956639812,per_carrier_power,white,28.284271247461902,20.0,40.0,6.666666666666667,2.0,4.0,10.0,2500,1000.0,0.9177,0.7724
5,100,0.1,4,2.0,0.5,-3.010299956639812,per_carrier_power,white,28.284271247461902,20.0,40.0,5.0,2.0,4.0,10.0,2500,1000.0,0.72976,0.2576
6,100,0.1,4,2.0,0.5,-3.010299956639812,per_carrier_power,white,28.284271247461902,20.0,40.0,4.0,2.0,4.0,10.0,2500,1000.0,0.6628666666666667,0.0912
7,100,0.1,4,2.0,0.5,-3.010299956639812,per_carrier_power,white,28.284271247461902,20.0,40.0,3.3333333333333335,2.0,4.0,10.0,2500,1000.0,0.6057714285714285,0.032
8,100,0.1,4,2.0,0.5,-3.010299956639812,per_carrier_power,white,28.284271247461902,20.0,40.0,2.857142857142857,2.0,4.0,10.0,2500,1000.0,0.57605,0.0112
9,100,0.1,4,2.0,0.5,-3.010299956639812,per_carrier_power,white,28.284271247461902,20.0,40.0,2.5,2.0,4.0,10.0,2500,1000.0,0.5419555555555555,0.0036
10,100,0.1,4,2.0,0.5,-3.010299956639812,per_carrier_power,white,28.284271247461902,20.0,40.0,2.2222222222222223,2.0,4.0,10.0,2500,1000.0,0.5278,0.0008
11,100,0.1,4,2.0,0.5,-3.010299956639812,per_carrier_power,white,28.284271247461902,20.0,40.0,2.0,2.0,4.0,10.0,2500,1000.0,0.5052,0.0004
12,100,0.1,4,2.0,0.5,-3.010299956639812,per_carrier_power,white,28.284271247461902,20.0,40.0,1.8181818181818181,2.0,4.0,10.0,2500,1000.0,0.49206666666666665,0.0
13,100,0.1,4,2.0,0.5,-3.010299956639812,per_carrier_power,white,28.284271247461902,20.0,40.0,1.6666666666666667,2.0,4.0,10.0,2500,1000.0,0.48052307692307694,0.0
14,100,0.1,4,2.0,0.5,-3.010299956639812,per_carrier_power,white,28.284271247461902,20.0,40.0,1.5384615384615385,2.0,4.0,10.0,2500,1000.0,0.4646571428571429,0.0
15,100,0.1,4,2.0,0.5,-3.010299956639812,per_carrier_power,white,28.284271247461902,20.0,40.0,1.4285714285714286,2.0,4.0,10.0,2500,1000.0,0.45826666666666666,0.0
16,100,0.1,4,2.0,0.5,-3.010299956639812,per_carrier_power,white,28.284271247461902,20.0,40.0,1.3333333333333333,2.0,4.0,10.0,2500,1000.0,0.4489,0.0
17,100,0.1,4,2.0,0.5,-3.010299956639812,per_carrier_power,white,28.284271247461902,20.0,40.0,1.25,2.0,4.0,10.0,2500,1000.0,0.4399058823529412,0.0
18,100,0.1,4,2.0,0.5,-3.010299956639812,per_carrier_power,white,28.284271247461902,20.0,40.0,1.1764705882352942,2.0,4.0,10.0,2500,1000.0,0.4301111111111111,0.0
19,100,0.1,4,2.0,0.5,-3.010299956639812,per_carrier_power,white,28.284271247461902,20.0,40.0,1.1111111111111112,2.0,4.0,10.0,2500,1000.0,0.4266736842105263,0.0
20,100,0.1,4,2.0,0.5,-3.010299956639812,per_carrier_power,white,28.284271247461902,20.0,40.0,1.0526315789473684,2.0,4.0,10.0,2500,1000.0,0.4211,0.0
21,100,0.1,4,2.0,0.5,-3.010299956639812,per_carrier_power,white,28.284271247461902,20.0,40.0,1.0,2.0,4.0,10.0,2500,1000.0,0.41386666666666666,0.0
22,100,0.1,4,2.0,0.5,-3.010299956639812,per_carrier_power,white,28.284271247461902,20.0,40.0,0.9523809523809523,2.0,4.0,10.0,2500,1000.0,0.41158181818181816,0.0
23,100,0.1,4,2.0,0.5,-3.010299956639812,per_carrier_power,white,28.284271247461902,20.0,40.0,0.9090909090909091,2.0,4.0,10.0,2500,1000.0,0.4071130434782609,0.0
24,100,0.1,4,2.0,0.5,-3.010299956639812,per_carrier_power,white,28.284271247461902,20.0,40.0,0.8695652173913043,2.0,4.0,10.0,2500,1000.0,0.4046666666666667,0.0
25,100,0.1,4,2.0,0.5,-3.010299956639812,per_carrier_power,white,28.284271247461902,20.0,40.0,0.8333333333333334,2.0,4.0,10.0,2500,1000.0,0.400816,0.0
26,100,0.1,4,2.0,0.5,-3.010299956639812,per_carrier_power,white,28.284271247461902,20.0,40.0,0.8,2.0,4.0,10.0,2500,1000.0,0.3966923076923077,0.0
27,100,0.1,4,2.0,0.5,-3.010299956639812,per_carrier_power,white,28.284271247461902,20.0,40.0,0.7692307692307693,2.0,4.0,10.0,2500,1000.0,0.3957481481481481,0.0
28,100,0.1,4,2.0,0.5,-3.010299956639812,per_carrier_power,white,28.284271247461902,20.0,40.0,0.7407407407407407,2.0,4.0,10.0,2500,1000.0,0.3907,0.0
29,100,0.1,4,2.0,0.5,-3.010299956639812,per_carrier_power,white,28.284271247461902,20.0,40.0,0.7142857142857143,2.0,4.0,10.0,2500,1000.0,0.38667586206896554,0.0
30,100,0.1,4,2.0,0.5,-3.010299956639812,per_carrier_power,white,28.284271247461902,20.0,40.0,0.6896551724137931,2.0,4.0,10.0,2500,1000.0,0.3861466666666667,0.0
1,100,0.1,4,2.0,1.0,0.0,per_carrier_power,white,28.284271247461902,20.0,40.0,,2.0,4.0,10.0,2500,1000.0,1.0,1.0
2,100,0.1,4,2.0,1.0,0.0,per_carrier_power,white,28.284271247461902,20.0,40.0,20.0,2.0,4.0,10.0,2500,1000.0,1.0,1.0
3,100,0.1,4,2.0,1.0,0.0,per_carrier_power,white,28.284271247461902,20.0,40.0,10.0,2.0,4.0,10.0,2500,1000.0,1.0,1.0
4,100,0.1,4,2.0,1.0,0.0,per_carrier_power,white,28.284271247461902,20.0,40.0,6.666666666666667,2.0,4.0,10.0,2500,1000.0,0.9285,0.8012
5,100,0.1,4,2.0,1.0,0.0,per_carrier_power,white,28.284271247461902,20.0,40.0,5.0,2.0,4.0,10.0,2500,1000.0,0.73744,0.276
6,100,0.1,4,2.0,1.0,0.0,per_carrier_power,white,28.284271247461902,20.0,40.0,4.0,2.0,4.0,10.0,2500,1000.0,0.6622,0.0892
7,100,0.1,4,2.0,1.0,0.0,per_carrier_power,white,28.284271247461902,20.0,40.0,3.3333333333333335,2.0,4.0,10.0,2500,1000.0,0.6100571428571429,0.0368
8,100,0.1,4,2.0,1.0,0.0,per_carrier_power,white,28.284271247461902,20.0,40.0,2.857142857142857,2.0,4.0,10.0,2500,1000.0,0.58045,0.0104
9,100,0.1,4,2.0,1.0,0.0,per_carrier_power,white,28.284271247461902,20.0,40.0,2.5,2.0,4.0,10.0,2500,1000.0,0.5456,0.0032
10,100,0.1,4,2.0,1.0,0.0,per_carrier_power,white,28.284271247461902,20.0,40.0,2.2222222222222223,2.0,4.0,10.0,2500,1000.0,0.52408,0.0004
11,100,0.1,4,2.0,1.0,0.0,per_carrier_power,white,28.284271247461902,20.0,40.0,2.0,2.0,4.0,10.0,2500,1000.0,0.5032363636363636,0.0
12,100,0.1,4,2.0,1.0,0.0,per_carrier_power,white,28.284271247461902,20.0,40.0,1.8181818181818181,2.0,4.0,10.0,2500,1000.0,0.48993333333333333,0.0004
13,100,0.1,4,2.0,1.0,0.0,per_carrier_power,white,28.284271247461902,20.0,40.0,1.6666666666666667,2.0,4.0,10.0,2500,1000.0,0.4776923076923077,0.0
14,100,0.1,4,2.0,1.0,0.0,per_carrier_power,white,28.284271247461902,20.0,40.0,1.5384615384615385,2.0,4.0,10.0,2500,1000.0,0.46717142857142857,0.0
15,100,0.1,4,2.0,1.0,0.0,per_carrier_power,white,28.284271247461902,20.0,40.0,1.4285714285714286,2.0,4.0,10.0,2500,1000.0,0.45597333333333334,0.0
16,100,0.1,4,2.0,1.0,0.0,per_carrier_power,white,28.284271247461902,20.0,40.0,1.3333333333333333,2.0,4.0,10.0,2500,1000.0,0.4452,0.0
17,100,0.1,4,2.0,1.0,0.0,per_carrier_power,white,28.284271247461902,20.0,40.0,1.25,2.0,4.0,10.0,2500,1000.0,0.4410823529411765,0.0
18,100,0.1,4,2.0,1.0,0.0,per_carrier_power,white,28.284271247461902,20.0,40.0,1.1764705882352942,2.0,4.0,10.0,2500,1000.0,0.43146666666666667,0.0
19,100,0.1,4,2.0,1.0,0.0,per_carrier_power,white,28.284271247461902,20.0,40.0,1.1111111111111112,2.0,4.0,10.0,2500,1000.0,0.42869473684210524,0.0
20,100,0.1,4,2.0,1.0,0.0,per_carrier_power,white,28.284271247461902,20.0,40.0,1.0526315789473684,2.0,4.0,10.0,2500,1000.0,0.42348,0.0
21,100,0.1,4,2.0,1.0,0.0,per_carrier_power,white,28.284271247461902,20.0,40.0,1.0,2.0,4.0,10.0,2500,1000.0,0.41605714285714285,0.0
22,100,0.1,4,2.0,1.0,0.0,per_carrier_power,white,28.284271247461902,20.0,40.0,0.9523809523809523,2.0,4.0,10.0,2500,1000.0,0.4108909090909091,0.0
